codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024
280120,Canindé de São Francisco,30402,278,703,1214,9473,3830,275,9410,2672,275,588,0,0,344,821,1286,0,431,78,134,1399,411,0,0,0,64,21,67,618,20,0,86,822,902,806,198,53,247,0,14,0,0,404,0,0,336,793,657,0,363,37,3,16,0,0,0,0,0,0,2,14,0,0,0,35,12,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,15463,6313,315,14015,3734,357,834,0,0,565,1115,1834,0,596,54,38,1993,523,0,0,0,114,17,103,644,0,0,229,768,963,1226,184,41,1219,946,0,5,4,634,0,0,568,965,927,0,498,40,0,19,1,0,0,0,0,0,0,3,0,0,0,11,15,53,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0
280140,Carira,22239,450,956,1559,8665,4182,195,9191,2783,194,369,0,0,514,968,1727,0,0,18,80,1613,375,0,0,0,26,0,93,485,0,0,4,603,728,677,55,29,588,233,6,0,0,288,0,0,489,969,1025,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0
280150,Carmópolis,16937,117,294,770,5385,1941,155,5243,1054,155,360,0,0,123,329,772,0,0,122,36,702,240,0,0,0,87,2,27,327,0,0,150,408,448,508,49,9,460,81,3,0,0,254,0,0,86,161,413,0,0,31,0,10,0,0,0,0,0,0,0,17,0,0,0,6,70,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0
280160,Cedro de São João,5913,140,291,399,2610,1179,60,2570,980,60,169,0,0,118,310,374,0,0,9,19,424,130,0,0,0,16,0,0,184,0,0,0,204,225,179,9,3,152,41,4,0,0,133,0,0,141,307,345,0,0,8,0,5,0,0,0,0,0,0,0,2,0,0,0,4,10,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0
280170,Cristinápolis,18029,202,496,876,6281,2977,165,5876,1879,164,372,0,0,296,504,825,0,0,12,70,920,275,0,0,0,24,28,6,315,0,0,0,406,489,487,35,4,515,289,4,0,0,306,0,0,272,506,775,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,21,0,0,98,3,0,0,0
280190,Cumbe,3998,94,198,262,1940,1049,45,1903,802,45,83,0,0,98,199,250,0,192,8,35,136,70,0,0,0,7,10,14,125,0,0,2,160,173,171,16,2,119,33,0,0,0,77,0,0,97,198,203,0,156,8,0,0,1,0,0,0,0,0,0,1,0,0,0,8,7,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0
280200,Divina Pastora,5215,69,155,317,1878,860,50,1856,627,50,174,0,0,78,150,241,0,0,13,35,180,160,0,0,0,36,6,9,95,0,0,9,148,175,192,24,4,127,0,0,0,0,126,0,0,71,151,206,0,0,12,0,1,0,0,0,0,1,0,0,1,0,0,0,5,26,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0
280210,Estância,69556,1093,2308,4544,29416,12648,2500,26634,9206,2510,2202,33,0,1290,2078,4158,1,266,300,106,4185,954,118,228,0,0,469,172,642,118,3,45,1452,1576,2646,299,118,2203,938,34,0,0,1780,33,0,1293,2049,3199,0,241,180,0,78,0,0,0,0,0,0,0,29,0,0,0,106,85,109,0,0,22,2,0,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0
280220,Feira Nova,5601,100,217,383,2213,923,55,2078,706,57,88,1,0,108,213,353,0,0,8,40,223,117,0,0,0,15,0,52,140,0,0,8,171,195,183,25,3,135,0,0,0,0,89,0,0,108,209,289,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0
280230,Frei Paulo,15556,294,608,994,6917,2745,150,7253,2291,150,252,0,0,308,596,1018,0,183,14,160,638,264,0,0,0,61,11,100,483,0,0,290,425,567,490,63,23,555,578,32,142,0,214,0,0,294,587,872,0,170,12,0,3,0,0,0,0,0,0,0,12,0,0,0,12,75,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0
280240,Gararu,11601,203,448,701,4558,2058,120,4627,1346,115,173,0,0,257,520,740,0,0,15,11,268,231,0,0,0,14,15,6,450,0,0,51,498,527,519,28,6,280,17,1,0,0,135,0,0,248,510,382,0,0,11,0,9,0,0,0,0,0,0,0,2,0,0,0,13,19,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0
280250,General Maynard,3384,47,109,207,1324,657,35,1282,536,35,132,0,0,53,106,211,0,0,26,59,159,77,0,0,0,35,0,7,86,0,0,0,115,109,89,11,7,0,0,0,0,0,103,0,0,50,106,194,0,0,22,0,3,1,0,0,0,0,0,2,1,0,0,0,13,34,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,2513,1163,65,2387,821,71,147,0,0,172,286,480,0,0,14,78,460,103,0,0,0,25,3,11,149,0,0,3,189,178,32,46,11,0,0,0,0,0,105,0,0,172,286,246,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,3403,1677,80,3122,1155,80,160,0,0,191,282,532,0,323,13,74,337,188,0,0,0,13,5,7,208,0,0,0,220,247,245,28,12,35,0,2,0,0,112,0,0,178,266,254,0,290,7,1,4,0,0,0,0,0,0,0,10,0,0,0,7,16,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0
280280,Indiaroba,18149,221,453,850,5915,2582,145,5741,1544,147,281,0,0,291,453,797,0,138,56,46,460,380,4,0,0,28,5,1,470,0,0,5,534,559,621,38,14,393,165,2,0,0,228,0,0,237,425,403,0,138,30,1,26,0,0,0,0,0,0,0,15,0,0,0,11,10,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0
280290,Itabaiana,96142,1449,3289,6024,39389,15941,2400,38665,12508,2419,3261,246,0,1956,3436,6495,20,0,242,349,4646,1187,0,0,0,270,77,1977,2777,771,0,1137,2971,2463,3200,409,75,682,0,18,0,0,2067,231,0,1717,3423,4220,9,0,121,4,61,14,0,0,0,0,0,6,33,0,0,0,225,317,5,47,8,0,0,0,0,0,17,9,0,0,3,13,7,0,0,5,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,600,0,0,0,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,16363,6451,370,16234,5020,370,839,0,0,697,1431,2282,2,0,68,297,2554,624,0,0,0,18,72,156,693,7,0,1139,884,944,1209,165,43,1069,848,10,183,0,589,0,0,637,1364,1790,0,0,26,17,213,3,0,0,0,1,0,0,40,0,0,1,50,151,134,0,0,4,0,0,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0
280310,Itabi,4886,115,264,446,2339,1033,55,2196,754,56,132,0,0,105,286,409,0,0,8,66,299,119,0,0,0,0,2,9,159,0,0,2,168,201,175,20,5,29,0,2,0,0,92,0,0,106,281,245,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,9,12,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,12935,5721,330,12526,3695,330,727,0,0,480,1392,1805,0,0,60,205,2141,553,0,0,0,30,51,58,666,0,0,749,889,1052,923,118,31,375,199,7,13,2,589,0,0,502,1179,1281,0,0,18,3,38,0,0,0,0,0,1,0,11,0,0,0,16,18,16,5,1,9,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0
280330,Japaratuba,18907,302,670,1215,7610,3665,175,7389,2479,175,355,0,0,298,706,1101,0,335,33,118,681,372,0,0,0,74,1,23,538,2,0,72,515,617,716,73,19,616,119,5,0,0,268,0,0,294,657,731,0,303,9,0,13,5,0,0,0,35,0,0,11,0,0,0,35,68,37,12,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0
280340,Japoatã,13429,208,477,734,5594,2770,135,5388,1788,154,252,0,0,258,502,804,0,533,27,118,559,241,0,0,0,33,1,4,377,0,0,130,405,459,472,83,8,111,11,0,0,0,217,0,0,173,468,436,0,484,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,49712,22170,2500,49158,16234,2510,4460,50,0,2046,4195,7048,9,666,191,752,4548,1885,0,0,0,106,198,923,2963,226,0,430,3593,4003,3130,383,85,4457,2788,23,0,0,3244,48,0,1870,3887,5230,0,654,135,25,187,10,0,0,0,0,3,0,86,0,0,1,197,481,115,41,8,10,2,0,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,15744,6945,490,16862,4830,502,620,0,0,295,719,1301,0,2071,105,83,3236,546,0,0,0,68,42,64,537,0,1,906,716,842,996,100,41,1079,927,0,1194,373,439,0,0,266,718,1082,0,1730,51,0,457,0,0,0,0,38,0,0,11,0,0,0,14,8,11,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0
280370,Macambira,6961,178,337,535,3170,1425,70,3182,1197,70,134,0,0,186,321,516,0,0,11,25,536,118,0,0,0,13,29,32,291,0,0,107,220,229,211,37,9,151,0,6,0,0,108,0,0,254,329,351,0,0,10,3,20,2,0,0,0,0,1,2,18,0,0,1,41,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,1443,692,40,1306,376,0,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280390,Malhador,12653,203,468,914,5050,2196,120,4875,1268,119,188,0,0,222,498,846,0,0,13,75,473,271,0,0,0,32,70,191,349,0,0,0,443,478,427,56,16,225,0,2,0,0,139,0,0,220,455,380,0,0,10,0,13,5,0,0,0,0,0,1,3,0,0,0,6,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,5877,2426,165,5683,1662,165,305,0,0,242,535,1023,1,0,55,152,711,278,0,0,0,46,33,18,452,0,0,263,472,470,395,84,34,112,0,2,0,0,258,0,0,222,494,511,0,0,35,2,8,0,0,0,0,1,1,2,26,0,0,0,65,29,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,5318,2705,125,5623,2392,138,191,0,0,323,608,891,0,0,11,154,869,179,0,0,0,31,13,233,243,0,0,3,325,408,493,59,20,387,162,20,0,0,168,0,0,322,588,833,0,0,14,51,197,37,0,0,0,22,0,53,3,0,0,0,40,41,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,5129,2413,135,4983,1577,135,242,0,0,210,447,795,0,0,13,59,341,286,0,0,0,44,10,33,416,0,0,1,513,568,607,116,20,262,0,0,0,0,184,0,0,208,435,701,0,0,4,1,2,0,0,0,0,2,0,0,4,0,0,1,9,14,10,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0
280430,Muribeca,7639,120,263,500,3142,1536,75,3290,942,75,167,0,0,131,287,521,0,0,13,3,556,149,0,0,0,16,10,22,149,0,0,79,213,285,256,43,5,290,95,0,0,0,102,0,0,131,283,402,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0
280440,Neópolis,18703,361,698,1274,8110,3656,175,7372,2075,167,449,0,0,410,692,1206,0,0,37,28,819,328,0,0,0,17,1,15,481,0,3,573,525,563,520,55,19,558,73,0,0,0,397,0,0,311,602,668,0,0,27,0,7,0,0,0,0,0,0,0,5,0,0,17,6,26,3,2,0,3,1,0,0,0,1,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,0,0
