codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280270,Ilha das Flores,8521,170,275,452,5311,3701,80,4992,2602,80,160,0,0,195,287,539,0,324,13,74,340,191,0,0,0,13,5,7,218,0,0,0,241,278,311,52,17,358,351,17,405,435,178,0,0,128,0,0,182,276,471,0,307,12,52,334,130,1,1,0,0,6,0,89,0,0,0,67,58,71,23,9,98,116,0,83,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,10769,5977,145,10482,3929,147,288,0,0,291,455,810,0,140,57,46,462,380,4,0,0,28,5,1,497,0,0,5,571,612,710,60,20,702,789,12,531,1261,894,420,443,230,0,0,247,442,782,0,140,42,2,68,230,0,0,0,0,0,0,313,0,0,0,259,225,228,12,3,189,192,0,200,113,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,62535,33426,2400,62838,28884,2430,3289,9,0,1960,3458,6570,20,0,252,355,4688,1197,0,0,0,274,78,2000,2932,772,0,1396,3291,3029,4298,547,95,4920,4788,89,5229,5339,1995,27,30,2962,233,0,1729,3504,5979,10,0,244,265,4238,1467,1,3,0,211,75,1378,2230,409,0,17,1721,771,203,100,28,842,161,4,71,27,1,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,26557,14282,370,25922,10909,370,842,0,0,704,1450,2338,2,0,68,299,2559,625,0,0,0,19,72,156,850,8,0,1149,1105,1269,1683,202,54,1754,1708,14,1876,2161,1030,946,993,770,0,0,647,1403,2248,0,0,47,250,2223,521,0,0,0,6,65,41,422,0,0,556,355,324,314,28,10,156,168,3,282,44,26,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0,0,0
280310,Itabi,4886,115,264,446,3467,2508,55,3302,1594,56,133,0,0,105,286,412,0,0,8,66,304,119,0,0,0,0,2,9,163,0,0,2,181,221,229,21,6,232,211,3,237,245,110,0,0,105,0,0,107,283,415,0,0,5,56,231,83,0,0,0,0,1,3,73,0,0,0,33,30,56,0,1,88,24,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,22095,11601,330,21176,8834,330,733,0,0,483,1403,1846,0,0,61,211,2147,555,0,0,0,31,52,58,813,0,0,752,1085,1313,1424,199,56,1750,1770,16,1731,1722,981,0,0,666,0,0,510,1196,2085,1,0,45,102,1362,406,1,1,0,40,50,15,493,0,0,88,379,223,257,60,8,213,219,0,214,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0,0,0
280330,Japaratuba,18907,302,670,1215,12136,7579,175,11443,5698,175,361,0,0,299,709,1111,0,335,34,119,690,376,0,0,0,74,1,23,589,2,0,72,546,672,819,95,24,892,867,15,873,962,411,395,92,294,0,0,294,665,972,0,303,22,31,354,196,0,0,0,36,0,5,462,0,0,34,455,403,402,30,14,293,358,1,53,21,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0,0,0
280340,Japoatã,13429,208,477,734,8490,5418,135,8318,3247,154,255,0,0,258,505,809,0,533,27,118,559,241,0,0,0,33,2,4,395,0,0,131,436,507,594,107,9,548,599,27,610,748,290,0,0,255,0,0,174,470,707,0,504,28,56,293,169,0,0,0,0,1,1,84,0,0,1,52,46,93,6,1,149,140,1,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,70754,42448,2500,68456,33107,2510,4503,0,0,2057,4223,7152,14,669,201,759,4569,1896,0,0,0,106,199,923,3153,226,0,435,3830,4315,3669,492,100,5296,5442,95,5646,6100,2358,58,65,3866,48,0,1902,3957,6715,0,656,178,436,3512,1869,0,0,0,70,273,459,2507,97,0,259,2174,1973,903,153,37,305,662,12,72,10,1,1,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,19526,12739,490,20423,9517,502,620,0,0,296,724,1311,0,2109,105,86,3237,546,0,0,0,80,42,64,567,0,1,1297,761,912,1109,109,43,1184,1093,0,1479,1507,639,287,215,546,0,0,314,723,1205,0,1887,78,38,2134,370,1,0,1,151,31,7,269,9,0,363,351,149,163,26,5,133,160,0,73,314,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0,0,0
280370,Macambira,6961,178,337,535,4730,3170,70,4733,2685,70,134,0,0,186,322,520,0,0,11,25,543,118,0,0,0,13,29,32,302,0,0,107,238,258,281,42,9,359,310,15,341,379,174,0,0,130,0,0,254,334,509,0,0,13,22,350,97,0,0,0,7,20,23,193,0,0,64,198,138,84,14,3,98,100,3,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,2357,1726,40,2076,723,43,144,0,0,67,146,234,0,0,19,23,180,85,0,0,0,5,0,12,91,0,0,18,123,112,174,27,3,163,119,0,159,125,47,0,0,93,0,0,65,117,187,0,0,19,0,7,58,0,0,0,1,0,1,44,0,0,0,38,40,7,0,0,18,22,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,2,18,12,0,0,1,1,0,0,0,0,0,0
280390,Malhador,12653,203,468,914,8376,5231,120,8067,3594,119,188,0,0,225,506,867,0,0,13,75,473,272,0,0,0,32,70,191,371,0,0,0,490,554,549,69,21,609,581,11,669,713,409,115,5,176,0,0,223,461,842,0,0,12,62,335,246,0,0,0,26,53,113,251,0,0,0,69,64,110,66,20,133,244,4,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,10671,5305,165,10083,4032,165,312,0,0,244,537,1035,1,0,57,155,715,279,0,0,0,46,33,19,479,0,0,278,504,542,661,112,41,759,688,21,809,986,385,393,13,281,0,0,222,497,813,0,0,41,89,575,257,1,0,0,25,13,5,333,0,0,49,254,140,126,21,7,81,45,3,90,61,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7922,5318,125,8106,4759,138,192,0,0,327,610,900,0,0,12,154,872,180,0,0,0,31,13,233,270,0,0,3,359,486,600,61,20,544,600,23,601,632,264,127,15,207,0,0,325,589,850,0,0,14,148,879,182,0,0,0,38,7,165,208,0,0,0,204,242,122,41,15,100,154,2,185,56,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9399,5589,135,8311,2766,135,244,0,0,211,450,803,0,0,15,62,350,288,0,0,0,45,10,33,439,0,0,4,571,651,710,143,22,747,718,19,735,741,319,0,0,204,0,0,210,440,764,0,0,10,24,235,238,0,0,0,8,1,8,77,0,0,1,72,86,76,7,2,123,176,1,2,1,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0,0,0
280430,Muribeca,7639,120,263,500,5100,3184,75,5185,2442,75,168,0,0,132,290,527,0,0,13,4,557,156,0,0,0,16,14,22,166,1,0,79,235,309,303,49,12,411,457,4,424,489,189,82,80,174,0,0,133,287,505,0,0,13,4,557,183,0,0,0,16,15,22,102,1,0,79,76,66,32,48,12,29,32,4,45,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0,0,0,0
280440,Neópolis,18703,361,698,1274,12276,7807,175,10743,4398,175,450,0,0,414,699,1231,0,0,37,28,832,328,0,0,0,17,1,15,527,0,3,578,591,658,692,82,24,825,704,7,751,803,360,87,6,397,0,0,315,622,1039,0,0,27,1,94,5,0,0,0,0,0,0,369,0,0,22,304,288,269,25,8,229,223,3,96,50,12,0,0,1,0,0,2,1,5,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,3,1,1,0,0
280445,Nossa Senhora Aparecida,8809,170,416,645,6123,4028,95,6051,3126,111,150,0,0,222,446,652,0,126,8,95,307,174,0,0,0,19,16,74,256,0,0,188,370,350,382,37,8,512,350,5,437,418,454,0,0,146,0,0,217,451,736,0,126,7,81,183,147,1,0,0,17,3,30,156,0,0,169,197,107,70,6,0,169,97,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,61,0,0,0,0,0,0,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,23917,13158,1000,23188,9743,968,1035,0,0,694,1390,2015,0,0,70,354,1479,641,18,229,0,71,6,181,1018,134,0,701,1649,1082,1747,338,55,1895,1774,64,2130,1669,813,0,0,950,21,0,669,1422,2124,0,0,83,12,1168,490,18,229,0,60,1,149,909,132,0,473,651,38,58,36,7,23,5,14,0,1,0,0,0,2,0,0,2,4,7,0,0,0,2,19,8,0,0,0,0,0,0,45,0,0,0,122,590,162,0,0,0,5,0,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,17603,10141,245,16561,6773,245,763,0,0,554,1088,1852,13,0,70,84,1712,520,0,0,0,172,17,167,731,0,0,376,836,957,975,166,38,1198,1152,19,1208,1340,572,0,0,645,0,0,524,980,1665,0,0,64,38,1056,373,0,0,0,121,0,30,110,0,0,67,123,266,47,91,19,161,363,3,21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,11,0,0,5,12,54,149,0,0,5,0,0,0,0,0,0,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,4273,3043,60,4250,2038,53,161,0,0,119,305,479,0,0,16,68,321,165,0,0,0,24,3,12,250,2,0,10,299,253,279,43,6,328,332,13,308,334,131,1,1,122,0,0,121,292,436,0,0,13,19,130,53,0,0,0,15,2,6,164,100,0,0,129,127,112,11,0,52,99,5,15,14,1,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,5,5,14,0,0,6,5,0,2,2,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,116826,57156,4100,110875,39928,4175,2818,0,0,1495,3932,9059,0,2,400,501,9739,2480,65,512,0,583,74,394,5158,0,0,1900,6648,7753,7927,739,141,9790,10531,173,11437,12039,4605,72,81,2324,36,0,1378,3715,9385,0,1,303,50,1738,1870,28,362,0,532,17,110,5318,0,0,790,3963,2713,1679,120,37,1181,1595,1,327,342,13,0,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0,0,0,0,0,0
280490,Pacatuba,14540,230,455,822,9055,5331,130,8766,4318,136,234,0,0,230,465,820,0,0,8,249,1097,282,0,1,0,16,0,9,255,0,0,54,355,388,534,111,28,723,677,36,717,843,395,271,4,202,0,0,228,461,808,0,0,8,188,921,236,0,0,0,0,0,5,149,0,0,50,182,92,198,88,31,197,240,9,20,5,0,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,2117,1498,40,1979,1232,42,93,0,0,68,146,220,0,0,9,48,320,60,0,0,0,7,2,1,71,0,0,2,82,100,108,23,2,130,147,15,133,156,51,0,0,79,0,0,68,144,218,0,0,8,36,288,56,0,0,0,7,1,1,65,0,0,2,55,48,29,8,0,65,41,5,7,1,0,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,6276,3879,90,5541,2518,91,198,0,0,232,399,554,0,0,22,37,414,155,0,0,0,12,23,15,193,0,0,25,358,332,330,36,8,395,314,6,392,483,203,221,190,159,0,0,182,389,591,0,0,17,9,277,106,0,0,0,0,8,0,155,0,0,24,102,95,61,0,0,83,114,0,121,24,1,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0,0,0,0,0,0
280520,Pinhão,6627,134,336,524,4475,3045,65,4160,2256,73,114,0,0,127,320,485,0,0,10,49,142,129,0,0,0,16,16,17,215,17,0,44,344,256,310,45,11,342,318,1,307,371,150,4,1,97,0,0,125,317,481,0,0,10,43,76,96,0,0,0,16,16,7,54,0,0,7,294,107,170,16,18,96,173,0,14,23,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0,0,0,0,0,0
280530,Pirambu,9359,130,267,522,5918,4048,80,5597,3003,80,174,0,0,157,270,527,0,256,27,36,619,111,0,0,0,60,61,5,299,76,0,5,251,347,343,58,8,399,404,27,411,439,254,0,0,164,0,0,154,259,487,0,209,22,38,532,78,0,0,0,47,43,2,176,35,0,0,120,191,44,26,0,44,183,0,35,63,31,13,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,15,0,0,23,3,0,0,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,20744,10658,280,19282,7924,280,501,1,0,543,1137,1455,0,319,57,160,2305,419,0,0,0,23,20,101,636,0,0,9,678,928,1169,279,38,1417,1485,35,1626,1838,772,692,674,440,0,0,483,1179,1633,0,272,50,71,1441,217,0,0,0,11,7,36,506,3,0,5,469,392,257,17,14,195,184,4,22,15,1,0,0,1,1,0,0,1,3,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,12,29,61,0,0,147,11,0,0,0,0,0,0
280550,Poço Verde,23867,576,1241,1828,16443,10634,210,15307,7110,206,432,0,0,549,1125,1815,0,141,16,350,816,387,0,0,0,42,63,33,821,7,0,533,950,1041,1055,150,31,910,1015,18,1014,1108,571,321,11,420,0,0,528,1131,1572,1,133,14,205,487,329,0,0,0,26,24,9,643,0,0,407,403,130,114,23,6,176,275,4,47,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0,0,0,0,0,0
280560,Porto da Folha,28693,477,1002,1660,18224,10907,265,17512,9171,268,515,0,278,504,1068,1686,2,415,48,193,820,539,0,0,0,27,20,5,911,5,0,0,1126,1207,1135,198,41,1532,1510,44,1485,1634,608,0,0,475,0,276,499,1049,1620,2,409,46,179,758,490,0,1,0,16,17,3,746,10,0,0,825,582,230,30,9,450,385,22,38,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0,0,0,0,0,0
280570,Propriá,29692,524,990,1914,19769,11828,255,19570,9452,258,1179,0,0,586,1013,1823,0,14,158,68,1890,496,0,0,0,51,23,97,807,210,0,587,955,1019,1140,109,13,1341,1384,8,1405,1470,616,488,628,1146,21,0,548,1025,1681,0,7,118,33,1248,524,0,0,0,8,8,31,686,224,0,286,531,327,355,49,12,199,241,0,111,22,11,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0,0,0,0,0,0
280580,Riachão do Dantas,19809,386,781,1181,13010,8194,185,12420,6134,183,392,0,0,470,889,1237,0,256,25,6,1499,258,0,0,0,27,38,15,398,0,0,17,738,729,702,82,23,963,867,28,921,1036,486,172,174,336,0,0,400,862,1164,0,236,21,7,1066,254,0,0,0,10,18,2,310,0,0,3,343,347,185,44,13,264,172,11,50,16,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,6380,4286,100,6024,2794,100,270,0,0,133,258,536,0,177,19,8,342,177,0,0,0,41,8,5,269,0,0,570,335,353,431,26,10,444,391,11,421,466,251,83,0,257,0,0,129,244,503,0,159,17,0,282,153,0,0,0,37,2,2,163,0,0,236,149,56,92,4,3,73,63,0,128,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0,0,0,0,0,0
280600,Ribeirópolis,18773,438,892,1340,12908,8042,200,12103,6473,197,447,0,0,417,850,1282,0,0,37,159,1059,365,0,0,0,37,72,197,587,0,0,240,611,743,682,62,12,929,840,38,886,1023,437,129,0,457,48,0,413,850,1272,0,0,35,99,945,333,0,0,0,25,36,14,479,0,0,204,360,198,211,5,1,182,224,24,52,5,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,7072,4374,105,6686,2999,111,328,0,0,131,341,479,0,0,49,38,635,135,0,0,0,98,2,1,322,0,0,776,203,397,434,62,17,489,450,2,504,524,261,5,5,299,0,0,123,302,518,0,0,36,1,517,94,1,0,0,1,0,0,139,0,0,73,126,139,152,31,11,62,77,0,165,128,4,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0,0,0,0,0,0
280620,Salgado,20025,352,780,1250,13464,8346,200,12781,6196,200,341,0,0,415,846,1293,0,0,13,202,1004,405,0,0,0,29,30,62,665,0,0,198,843,892,886,79,31,962,915,17,1065,1132,470,3,0,293,3,0,409,847,1247,0,0,13,97,689,238,0,0,0,12,22,52,752,0,0,68,612,127,225,10,1,189,250,1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,40,1,5,146,0,0,0,5,0,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,8896,7336,120,8382,4809,112,202,0,0,187,398,790,0,2004,11,76,433,203,0,0,0,6,0,3,290,0,0,0,292,362,601,47,25,622,574,6,589,464,203,0,0,172,0,0,189,323,533,0,1823,7,32,197,108,0,0,0,3,0,2,173,0,0,0,139,161,154,16,5,157,138,1,176,253,47,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0,6,3,3,0,0
280640,Santana do São Francisco,7844,111,218,472,4812,2148,85,4512,2146,85,151,0,0,138,262,379,0,0,7,62,384,130,0,0,0,18,10,0,166,0,0,0,237,242,343,53,12,403,380,42,369,375,193,187,11,122,0,0,120,246,377,0,0,7,38,347,85,0,0,0,5,0,0,126,0,0,0,115,83,90,36,12,177,132,5,17,3,3,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0,0,0,0,0,0
280650,Santa Rosa de Lima,3923,88,163,403,2547,2374,35,2565,1438,35,131,0,0,93,175,244,0,0,18,13,177,133,0,0,0,27,4,23,114,0,0,3,123,144,192,18,2,183,159,2,193,249,119,28,0,126,0,0,91,171,248,0,0,14,2,148,96,0,0,0,11,2,6,87,0,0,2,86,75,102,23,0,52,72,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0,0,0,0,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,7633,5156,125,7395,3715,125,186,0,0,241,424,826,0,0,27,62,709,178,0,0,0,20,38,1,268,0,0,37,355,495,597,43,11,542,576,2,602,670,255,225,7,174,0,0,237,435,865,0,0,27,0,11,196,0,0,0,0,0,0,520,0,0,15,263,150,170,11,3,170,204,0,207,52,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0,0,0,0,0,0
280670,São Cristóvão,91093,989,2400,5663,58774,36472,2385,57336,17288,2384,1621,0,0,1098,2260,5246,4,30,250,482,5518,1821,94,2684,0,115,419,156,2159,1633,0,668,3019,3568,3516,443,105,4613,4707,74,4495,5023,1589,0,0,1430,26,0,1000,2263,4865,0,30,233,217,4217,916,57,2,0,25,63,13,276,335,0,123,210,154,266,89,25,122,323,3,4,1,0,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0,0,0,0,0,0
280680,São Domingos,11207,218,488,817,7359,4486,110,6524,3762,107,225,0,0,192,481,794,0,0,19,179,373,227,0,0,0,24,27,117,284,4,0,1,281,466,361,36,20,502,542,19,573,576,220,0,0,188,0,0,191,480,893,0,0,19,66,254,227,0,0,0,21,20,38,257,4,0,0,271,193,248,3,1,81,195,0,48,63,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0,0,0,0,0,0
280690,São Francisco,3781,64,138,246,2490,1644,40,2156,1108,40,125,0,0,63,115,250,0,0,12,38,197,108,0,0,0,3,8,2,100,0,0,0,111,120,174,29,8,163,150,5,127,181,72,0,0,105,0,0,59,118,240,0,0,12,16,144,75,0,0,0,0,1,2,64,0,0,0,42,46,40,19,5,87,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,2700,1985,40,2666,1383,54,118,0,0,103,194,298,0,0,14,54,202,91,0,0,0,23,4,5,125,0,0,0,138,163,159,29,0,183,180,0,209,248,126,0,0,110,0,0,102,194,293,0,0,11,43,151,63,0,0,0,20,4,3,84,0,0,1,81,69,36,23,0,43,43,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,32,0,0,5,0,0,0,0,0,0,0
280710,Simão Dias,40606,914,1749,2657,27411,16159,1050,26028,12088,1070,1027,0,0,1150,1878,2722,0,310,91,203,1214,720,0,0,0,90,113,150,1424,0,0,1470,1510,1482,1671,224,52,1855,1749,65,1876,2070,947,18,12,924,12,0,1082,1729,2526,0,180,89,57,623,671,0,0,0,32,40,37,1096,0,0,1073,641,289,119,34,22,333,274,49,58,84,14,0,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,1,0,0,10,204,357,262,0,0,24,49,0,2,0,0,0,0
